symbol,date,expiry,strike price,underlying value,call price,put price
CIPLA,02-Jan-23,25-Jan-23,1140,1070.95,7.75,71.95
CIPLA,02-Jan-23,25-Jan-23,1140,1070.95,7.75,71.95
CIPLA,02-Jan-23,25-Jan-23,1010,1070.95,183.9,7.1
CIPLA,02-Jan-23,25-Jan-23,1010,1070.95,183.9,7.1
CIPLA,02-Jan-23,25-Jan-23,1010,1070.95,183.9,7.1
CIPLA,02-Jan-23,25-Jan-23,1010,1070.95,183.9,7.1
CIPLA,02-Jan-23,25-Jan-23,1170,1070.95,3.85,62.2
CIPLA,02-Jan-23,25-Jan-23,1170,1070.95,3.85,62.2
CIPLA,02-Jan-23,25-Jan-23,1170,1070.95,3.85,62.2
CIPLA,02-Jan-23,25-Jan-23,1170,1070.95,3.85,62.2
CIPLA,02-Jan-23,25-Jan-23,1160,1070.95,4.9,57.45
CIPLA,02-Jan-23,25-Jan-23,1160,1070.95,4.9,57.45
CIPLA,02-Jan-23,25-Jan-23,1160,1070.95,4.9,57.45
CIPLA,02-Jan-23,25-Jan-23,1160,1070.95,4.9,57.45
CIPLA,02-Jan-23,25-Jan-23,760,1070.95,418.1,0.1
CIPLA,02-Jan-23,25-Jan-23,760,1070.95,418.1,0.1
CIPLA,02-Jan-23,25-Jan-23,760,1070.95,418.1,0.1
CIPLA,02-Jan-23,25-Jan-23,760,1070.95,418.1,0.1
CIPLA,02-Jan-23,25-Jan-23,870,1070.95,310.85,1.1
CIPLA,02-Jan-23,25-Jan-23,870,1070.95,310.85,1.1
CIPLA,02-Jan-23,25-Jan-23,870,1070.95,310.85,1.1
CIPLA,02-Jan-23,25-Jan-23,870,1070.95,310.85,1.1
CIPLA,02-Jan-23,25-Jan-23,1320,1070.95,25.45,158.55
CIPLA,02-Jan-23,25-Jan-23,1320,1070.95,25.45,158.55
CIPLA,02-Jan-23,25-Jan-23,1320,1070.95,25.45,158.55
CIPLA,02-Jan-23,25-Jan-23,1320,1070.95,25.45,158.55
CIPLA,02-Jan-23,25-Jan-23,990,1070.95,200.7,5.0
CIPLA,02-Jan-23,25-Jan-23,990,1070.95,200.7,5.0
CIPLA,02-Jan-23,25-Jan-23,990,1070.95,200.7,5.0
CIPLA,02-Jan-23,25-Jan-23,990,1070.95,200.7,5.0
CIPLA,02-Jan-23,25-Jan-23,1230,1070.95,1.3,95.45
CIPLA,02-Jan-23,25-Jan-23,1230,1070.95,1.3,95.45
CIPLA,02-Jan-23,25-Jan-23,1230,1070.95,1.3,95.45
CIPLA,02-Jan-23,25-Jan-23,1230,1070.95,1.3,95.45
CIPLA,02-Jan-23,25-Jan-23,1130,1070.95,9.6,56.25
CIPLA,02-Jan-23,25-Jan-23,1130,1070.95,9.6,56.25
CIPLA,02-Jan-23,25-Jan-23,1130,1070.95,9.6,56.25
CIPLA,02-Jan-23,25-Jan-23,1130,1070.95,9.6,56.25
CIPLA,02-Jan-23,25-Jan-23,1330,1070.95,23.4,166.35
CIPLA,02-Jan-23,25-Jan-23,1330,1070.95,23.4,166.35
CIPLA,02-Jan-23,25-Jan-23,1330,1070.95,23.4,166.35
CIPLA,02-Jan-23,25-Jan-23,1330,1070.95,23.4,166.35
CIPLA,02-Jan-23,25-Jan-23,930,1070.95,254.2,3.5
CIPLA,02-Jan-23,25-Jan-23,930,1070.95,254.2,3.5
CIPLA,02-Jan-23,25-Jan-23,930,1070.95,254.2,3.5
CIPLA,02-Jan-23,25-Jan-23,930,1070.95,254.2,3.5
CIPLA,02-Jan-23,25-Jan-23,840,1070.95,339.85,0.55
CIPLA,02-Jan-23,25-Jan-23,840,1070.95,339.85,0.55
CIPLA,02-Jan-23,25-Jan-23,840,1070.95,339.85,0.55
CIPLA,02-Jan-23,25-Jan-23,840,1070.95,339.85,0.55
CIPLA,02-Jan-23,25-Jan-23,1290,1070.95,32.35,135.9
CIPLA,02-Jan-23,25-Jan-23,1290,1070.95,32.35,135.9
CIPLA,02-Jan-23,25-Jan-23,1290,1070.95,32.35,135.9
CIPLA,02-Jan-23,25-Jan-23,1290,1070.95,32.35,135.9
CIPLA,02-Jan-23,25-Jan-23,880,1070.95,301.25,1.35
CIPLA,02-Jan-23,25-Jan-23,880,1070.95,301.25,1.35
CIPLA,02-Jan-23,25-Jan-23,880,1070.95,301.25,1.35
CIPLA,02-Jan-23,25-Jan-23,880,1070.95,301.25,1.35
CIPLA,02-Jan-23,25-Jan-23,750,1070.95,427.9,0.05
CIPLA,02-Jan-23,25-Jan-23,750,1070.95,427.9,0.05
CIPLA,02-Jan-23,25-Jan-23,750,1070.95,427.9,0.05
CIPLA,02-Jan-23,25-Jan-23,750,1070.95,427.9,0.05
CIPLA,02-Jan-23,25-Jan-23,1180,1070.95,3.1,67.2
CIPLA,02-Jan-23,25-Jan-23,1180,1070.95,3.1,67.2
