Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BERGEPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DABUR.NS,HAVELLS.NS,HCLTECH.NS,HINDPETRO.NS,INDIGO.NS,JUBLFOOD.NS,MRF.NS,PEL.NS,SIEMENS.NS,TATASTEEL.NS,UBL.NS,^NSEI
2019-01-22,143.97427368164062,1358.10009765625,659.1024169921875,2274.72705078125,262.90618896484375,271.3075256347656,253.2528839111328,2874.895751953125,493.6873779296875,415.791259765625,688.24169921875,405.63665771484375,186.0104217529297,1117.1500244140625,230.23312377929688,64799.5078125,1154.93603515625,1023.7716674804688,38.974788665771484,1436.1390380859375,10922.75
2019-01-23,141.30625915527344,1348.0616455078125,659.1024169921875,2262.66943359375,261.0314636230469,270.2840270996094,255.65081787109375,2920.65869140625,495.8291320800781,413.20062255859375,673.1107177734375,407.23199462890625,185.89512634277344,1105.83544921875,231.43638610839844,65606.2265625,1164.1688232421875,1019.3818359375,39.66200637817383,1421.8701171875,10831.5
2019-01-24,140.861572265625,1353.1773681640625,661.144775390625,2243.67333984375,263.0691833496094,268.4596252441406,253.3603057861328,2932.509765625,487.4566650390625,412.96075439453125,679.2984619140625,408.0943603515625,186.8559112548828,1174.869140625,232.69888305664062,64445.16796875,1139.4324951171875,1002.7499389648438,39.33333969116211,1425.2159423828125,10849.7998046875
2019-01-25,135.7231903076172,1324.5086669921875,667.2217407226562,2222.26611328125,255.8964080810547,273.6659240722656,255.86558532714844,2923.210693359375,494.2228698730469,412.5770263671875,684.6644287109375,417.9900817871094,185.85670471191406,1158.12158203125,236.2890167236328,63470.2890625,1135.2108154296875,1004.5057373046875,38.6631965637207,1405.042724609375,10780.5498046875
2019-01-28,134.78440856933594,1331.603271484375,653.822509765625,2170.820556640625,254.38851928710938,271.5744934082031,249.6022491455078,2920.294189453125,479.1327819824219,410.08233642578125,675.52783203125,421.6120300292969,183.8582305908203,1167.641845703125,237.11752319335938,62118.88671875,1071.6663818359375,973.7640991210938,38.04854965209961,1381.9664306640625,10661.5498046875
2019-01-29,139.13232421875,1344.9241943359375,658.255615234375,2172.59716796875,254.75531005859375,273.9774169921875,246.88217163085938,2898.962158203125,491.69158935546875,406.0045166015625,677.7031860351562,426.20416259765625,180.8605499267578,1180.9500732421875,235.87478637695312,61431.96484375,1048.90478515625,993.8984985351562,37.886348724365234,1414.1453857421875,10652.2001953125
2019-01-30,138.2429656982422,1342.125,688.3416748046875,2115.10205078125,258.3824462890625,270.2840270996094,245.3074188232422,2925.171142578125,492.4217529296875,413.6803894042969,680.0235595703125,439.11810302734375,177.67066955566406,1171.0809326171875,236.75257873535156,60897.0078125,1024.6868896484375,995.3717041015625,39.905303955078125,1405.6824951171875,10651.7998046875
2019-01-31,135.52552795410156,1363.5540771484375,719.9718627929688,2161.5126953125,259.8088684082031,272.6869812011719,247.27590942382812,2915.052490234375,503.6175842285156,425.6739196777344,689.7886352539062,433.4264221191406,179.47702026367188,1184.09033203125,248.24305725097656,60857.09765625,1003.5054931640625,1011.7246704101562,40.6949577331543,1406.0267333984375,10830.9501953125
2019-02-01,141.30625915527344,1406.60546875,714.5423583984375,2202.297119140625,265.22918701171875,277.53729248046875,244.09054565429688,2963.641357421875,507.5604248046875,433.54168701171875,712.7026977539062,450.0917053222656,179.86131286621094,1170.4329833984375,267.87054443359375,60843.6875,1064.16162109375,1012.7068481445312,40.52422332763672,1424.08447265625,10893.650390625
2019-02-04,121.64196014404297,1396.1322021484375,717.7801513671875,2235.93115234375,252.0655517578125,272.82049560546875,242.33682250976562,2977.31494140625,496.1212463378906,429.31988525390625,711.1556396484375,450.5013427734375,174.09652709960938,1157.224365234375,275.47491455078125,59484.19140625,1040.758056640625,1005.0459594726562,40.639469146728516,1415.9166259765625,10912.25
2019-02-05,122.77832794189453,1399.9935302734375,726.74609375,2293.595703125,250.88365173339844,274.28887939453125,241.90731811523438,2887.111328125,494.5635986328125,430.8551330566406,706.5632934570312,452.6398010253906,173.05886840820312,1170.7320556640625,257.1098937988281,59581.2578125,1071.962646484375,976.85791015625,39.6705436706543,1396.875,10934.349609375
2019-02-06,121.44432067871094,1418.3818359375,723.0103759765625,2343.941162109375,253.20664978027344,274.7784118652344,242.8736572265625,2900.193359375,520.8007202148438,435.3166809082031,713.041015625,455.8582763671875,179.78445434570312,1193.3114013671875,255.22605895996094,59513.4296875,1072.0614013671875,1002.3450927734375,41.41204833984375,1379.6048583984375,11062.4501953125
2019-02-07,122.48188781738281,1421.325927734375,727.3937377929688,2414.552001953125,255.85568237304688,276.9143371582031,242.94529724121094,2930.0029296875,518.8049926757812,441.1695556640625,723.3379516601562,459.184814453125,182.05194091796875,1200.189697265625,264.5565490722656,58991.68359375,1104.6729736328125,1028.9124755859375,41.74925231933594,1367.057861328125,11069.400390625
2019-02-08,122.28425598144531,1398.4974365234375,716.684326171875,2412.690185546875,252.47305297851562,278.78326416015625,241.51364135742188,2835.10400390625,520.1192626953125,433.6375427246094,718.6486206054688,461.58251953125,177.0557861328125,1191.367431640625,265.7104797363281,56053.34765625,1089.9102783203125,1012.4122314453125,40.01628112792969,1358.49658203125,10943.599609375
