Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BERGEPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DABUR.NS,HAVELLS.NS,HCLTECH.NS,HINDPETRO.NS,INDIGO.NS,JUBLFOOD.NS,MRF.NS,PEL.NS,SIEMENS.NS,TATASTEEL.NS,UBL.NS
2019-01-22,143.97427368164062,1358.1002197265625,659.1024780273438,2207.203369140625,261.7415466308594,276.4195861816406,253.2528533935547,2874.89599609375,493.6873779296875,414.3429870605469,688.2416381835938,402.5478515625,171.10208129882812,1117.1500244140625,230.2331085205078,64800.8125,2072.7822265625,1023.7716064453125,38.97479248046875,1426.76025390625
2019-01-23,141.30625915527344,1348.0616455078125,659.1024780273438,2195.50341796875,259.8751220703125,275.3768310546875,255.65086364746094,2920.65869140625,495.8291320800781,411.761474609375,673.1107177734375,404.1310729980469,170.9960174560547,1105.83544921875,231.4364013671875,65607.5546875,2089.3525390625,1019.3819580078125,39.66200256347656,1412.58447265625
2019-01-24,140.861572265625,1353.177490234375,661.144775390625,2177.071533203125,261.90380859375,273.5180358886719,253.36026000976562,2932.509765625,487.4566650390625,411.5223388671875,679.2984008789062,404.9868469238281,171.8798065185547,1174.869140625,232.69888305664062,64446.46875,2044.95751953125,1002.7498779296875,39.33333969116211,1415.9083251953125
2019-01-25,135.7231903076172,1324.5087890625,667.2217407226562,2156.299560546875,254.76283264160156,278.82244873046875,255.86561584472656,2923.2109375,494.22283935546875,411.13995361328125,684.66455078125,414.8072204589844,170.96066284179688,1158.12158203125,236.2890167236328,63471.578125,2037.3814697265625,1004.5057983398438,38.66320037841797,1395.866943359375
2019-01-28,134.78440856933594,1331.603271484375,653.8224487304688,2106.38134765625,253.2615966796875,276.6916198730469,249.6022491455078,2920.2939453125,479.1327819824219,408.6539611816406,675.52783203125,418.4015808105469,169.1223602294922,1167.641845703125,237.11752319335938,62120.14453125,1923.3367919921875,973.7640991210938,38.04854965209961,1372.9412841796875
2019-01-29,139.13232421875,1344.92431640625,658.2557373046875,2108.105224609375,253.6267852783203,279.13983154296875,246.8822479248047,2898.962646484375,491.6916198730469,404.59039306640625,677.7031860351562,422.9586486816406,166.3649139404297,1180.9500732421875,235.87478637695312,61433.203125,1882.486572265625,993.8984985351562,37.886348724365234,1404.9100341796875
2019-01-30,138.2429656982422,1342.1248779296875,688.3416748046875,2052.316650390625,257.23785400390625,275.3768310546875,245.3074188232422,2925.17138671875,492.4217834472656,412.2394714355469,680.0235595703125,435.77435302734375,163.4307403564453,1171.0809326171875,236.75259399414062,60898.23828125,1839.02197265625,995.3717041015625,39.905303955078125,1396.5023193359375
2019-01-31,135.52552795410156,1363.553955078125,719.9718017578125,2097.349853515625,258.6579284667969,277.8250427246094,247.27584838867188,2915.05224609375,503.6175842285156,424.19122314453125,689.7886352539062,430.1260681152344,165.09225463867188,1184.09033203125,248.2430419921875,60858.32421875,1801.0072021484375,1011.724609375,40.6949577331543,1396.8446044921875
2019-02-01,141.30625915527344,1406.6055908203125,714.5424194335938,2136.92333984375,264.0542297363281,282.76678466796875,244.09051513671875,2963.641357421875,507.5605163574219,432.03155517578125,712.70263671875,446.6644592285156,165.44578552246094,1170.4329833984375,267.8705139160156,60844.921875,1909.86767578125,1012.706787109375,40.52421951293945,1414.7841796875
2019-02-04,121.64196014404297,1396.132080078125,717.7801513671875,2169.558837890625,250.9488983154297,277.9610900878906,242.3367919921875,2977.315185546875,496.1212463378906,427.8245544433594,711.1557006835938,447.0709533691406,160.14303588867188,1157.224365234375,275.4749450683594,59485.39453125,1867.865478515625,1005.0460205078125,40.639469146728516,1406.6697998046875
2019-02-05,122.77832794189453,1399.9931640625,726.7461547851562,2225.511962890625,249.77224731445312,279.4571838378906,241.90733337402344,2887.11181640625,494.5635681152344,429.3543701171875,706.563232421875,449.1930847167969,159.1885528564453,1170.7320556640625,257.1098937988281,59582.453125,1923.8685302734375,976.85791015625,39.6705436706543,1387.75244140625
2019-02-06,121.44432067871094,1418.382080078125,723.0103149414062,2274.36279296875,252.08497619628906,279.95587158203125,242.87367248535156,2900.193115234375,520.8006591796875,433.8004150390625,713.0411376953125,452.38714599609375,165.3750762939453,1193.3114013671875,255.22605895996094,59514.63671875,1924.0457763671875,1002.344970703125,41.41204833984375,1370.5950927734375
2019-02-07,122.48188781738281,1421.3260498046875,727.3937377929688,2342.877685546875,254.7222900390625,282.1320495605469,242.94525146484375,2930.0029296875,518.8050537109375,439.63287353515625,723.337890625,455.688232421875,167.46084594726562,1200.189697265625,264.5565490722656,58992.87890625,1982.5743408203125,1028.9124755859375,41.7492561340332,1358.130126953125
2019-02-08,122.28425598144531,1398.49755859375,716.6842651367188,2341.071044921875,251.35462951660156,284.0362243652344,241.51361083984375,2835.104248046875,520.1192626953125,432.127197265625,718.6486206054688,458.0677185058594,162.86512756347656,1191.367431640625,265.7104797363281,56054.48828125,1956.079345703125,1012.4122924804688,40.01628112792969,1349.6248779296875
2019-02-11,116.79998016357422,1387.203369140625,708.1665649414062,2342.877685546875,243.4021453857422,283.0841064453125,238.7935791015625,2832.870849609375,528.9298706054688,429.2587890625,699.3602905273438,462.74072265625,163.74891662597656,1183.3426513671875,260.29571533203125,54956.515625,1877.9229736328125,1011.4300537109375,41.036434173583984,1344.4432373046875
